image,track_id,center_y,center_x,center_y_norm,center_x_norm,radius_px,diameter_px,area_px2,perimeter_px,accumulator_score,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,touches_border,mean_intensity_inside,std_intensity_inside,median_intensity_inside,min_intensity_inside,max_intensity_inside,integrated_intensity_inside,mean_intensity_annulus_bg,std_intensity_annulus_bg,local_contrast_inside_minus_bg,local_snr,edge_support_ratio,mean_gradient_on_boundary,image_height,image_width,nearest_neighbor_distance_px,overlap_count,max_overlap_ratio,isolated_track
3.bmp,33,97.0,209.0,0.10114702815432743,0.163408913213448,21.0,42.0,1385.4423602330987,131.94689145077132,0.546875,188.0,230.0,76.0,118.0,False,30.02913328477786,37.90109444895626,15.0,8.0,255.0,41230.0,192.67422279792746,101.61720540332453,-162.6450895131496,-1.600566448049819,0.27525252525252525,0.22554258613307906,960,1280,53.665631459994955,0,0.0,True
3.bmp,34,120.0,627.0,0.1251303441084463,0.490226739640344,20.0,40.0,1256.6370614359173,125.66370614359172,0.5416666666666672,607.0,647.0,100.0,140.0,False,28.157517899761338,36.59854246585753,13.0,6.0,254.0,35394.0,241.55790960451978,45.37199704007151,-213.40039170475845,-4.7033502077566345,0.271505376344086,0.2336104918440376,960,1280,11.40175425099138,1,0.6832846041391283,False
3.bmp,35,504.0,261.0,0.5255474452554745,0.2040656763096169,18.0,36.0,1017.8760197630929,113.09733552923255,0.5384615384615388,243.0,279.0,486.0,522.0,False,28.806739345887017,38.50480147388837,14.0,7.0,255.0,29066.0,231.58510638297872,60.79719972574583,-202.7783670370917,-3.3353241259764417,0.2647058823529412,0.24813107100481402,960,1280,76.92203845452875,0,0.0,True
3.bmp,36,48.0,295.0,0.05005213764337852,0.23064894448788115,14.0,28.0,615.7521601035994,87.96459430051421,0.5340909090909088,281.0,309.0,34.0,62.0,False,37.19412724306689,39.39236473534193,20.0,11.0,250.0,22800.0,222.76867816091954,69.98361628036972,-185.57455091785266,-2.6516856484580287,0.29615384615384616,0.25242310237642507,960,1280,12.165525060596439,1,0.5133789975761425,False
3.bmp,37,263.0,679.0,0.27424400417101147,0.5308835027365129,20.0,40.0,1256.6370614359173,125.66370614359172,0.5333333333333339,659.0,699.0,243.0,283.0,False,37.49562450278441,55.093572141191416,12.0,4.0,255.0,47132.0,253.3891242937853,6.6192127752635415,-215.8934997910009,-32.616189737513395,0.2849462365591398,0.22670445319369706,960,1280,72.71863585079137,0,0.0,True
3.bmp,38,531.0,719.0,0.5537017726798749,0.562157935887412,22.0,44.0,1520.53084433746,138.23007675795088,0.53125,697.0,741.0,509.0,553.0,False,29.50560316413975,39.92941367854855,13.0,7.0,255.0,44760.0,233.95374707259953,57.319431098972,-204.44814390845977,-3.5668208840984623,0.3317757009345794,0.2854289125394405,960,1280,92.44457799135652,0,0.0,True
3.bmp,39,704.0,924.0,0.7340980187695516,0.7224394057857702,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,918.0,930.0,698.0,710.0,False,54.84070796460177,36.01144517468832,41.0,19.0,162.0,6197.0,145.58333333333334,97.61287496322328,-90.74262536873158,-0.9296173829827156,0.3425925925925926,0.20576306111886178,960,1280,31.32091952673165,0,0.0,True
3.bmp,40,843.0,365.0,0.8790406673618353,0.28537920250195464,6.0,12.0,113.09733552923255,37.69911184307752,0.5250000000000001,359.0,371.0,837.0,849.0,False,125.929203539823,58.66308736948332,118.0,43.0,255.0,14230.0,245.5151515151515,19.27334666433699,-119.5859479753285,-6.204731853684846,0.3055555555555556,0.23069515532008522,960,1280,33.0,0,0.0,True
3.bmp,41,818.0,1139.0,0.8529718456725756,0.890539483971853,8.0,16.0,201.06192982974676,50.26548245743669,0.5208333333333331,1131.0,1147.0,810.0,826.0,False,40.38578680203046,31.389535600150655,27.0,12.0,177.0,7956.0,202.2962962962963,88.25533865493574,-161.91050949426585,-1.8345690126158625,0.27564102564102566,0.25773053591261247,960,1280,11.704699910719626,1,0.16395000637716958,False
3.bmp,42,834.0,605.0,0.8696558915537018,0.4730258014073495,19.0,38.0,1134.1149479459152,119.38052083641213,0.5178571428571433,586.0,624.0,815.0,853.0,False,28.771479185119574,39.80649654361518,12.0,6.0,255.0,32483.0,236.63009404388714,54.10798013612427,-207.85861485876757,-3.8415519177732245,0.3029411764705882,0.23880117566253556,960,1280,66.75327707311455,0,0.0,True
3.bmp,43,435.0,227.0,0.45359749739311783,0.17748240813135263,13.0,26.0,530.929158456675,81.68140899333463,0.5125000000000002,214.0,240.0,422.0,448.0,False,20.68052930056711,25.020936769963168,10.0,6.0,145.0,10940.0,216.41722972972974,73.49733337983919,-195.73670042916262,-2.663180981241584,0.2581967213114754,0.2248299579510812,960,1280,76.92203845452875,0,0.0,True
3.bmp,44,196.0,599.0,0.20437956204379562,0.4683346364347146,14.0,28.0,615.7521601035994,87.96459430051421,0.5113636363636361,585.0,613.0,182.0,210.0,False,20.290375203915172,21.98651200107499,12.0,6.0,147.0,12438.0,179.86350574712642,102.90007451326832,-159.57313054321125,-1.550758163179306,0.2423076923076923,0.2036018494246431,960,1280,53.71219600798314,0,0.0,True
3.bmp,45,803.0,67.0,0.8373305526590198,0.05238467552775606,20.0,40.0,1256.6370614359173,125.66370614359172,0.508333333333334,47.0,87.0,783.0,823.0,False,26.0763723150358,34.95116115490555,12.0,7.0,255.0,32778.0,241.51553672316385,44.597696811271774,-215.43916440812805,-4.830724001730789,0.2768817204301075,0.21591800342927234,960,1280,66.85057965343307,0,0.0,True
3.bmp,46,798.0,484.0,0.8321167883211679,0.3784206411258796,18.0,36.0,1017.8760197630929,113.09733552923255,0.5000000000000004,466.0,502.0,780.0,816.0,False,23.391476709613478,30.096876399036706,11.0,6.0,209.0,23602.0,225.29787234042553,64.16988972443473,-201.90639563081206,-3.146435134887362,0.23529411764705882,0.21074500259037654,960,1280,85.47514258543241,0,0.0,True
3.bmp,47,267.0,589.0,0.278415015641293,0.46051602814698983,21.0,42.0,1385.4423602330987,131.94689145077132,0.5,568.0,610.0,246.0,288.0,False,24.882010196649674,34.89491962484047,11.0,6.0,222.0,34163.0,241.72862694300517,43.62192797421101,-216.8466167463555,-4.971046141622827,0.2676767676767677,0.24156926651385877,960,1280,28.844410203711913,0,0.0,True
3.bmp,48,685.0,211.0,0.7142857142857143,0.16497263487099295,8.0,16.0,201.06192982974676,50.26548245743669,0.4999999999999998,203.0,219.0,677.0,693.0,False,36.08629441624365,26.82558186906347,26.0,9.0,138.0,7109.0,166.15740740740742,105.67202598019944,-130.07111299116377,-1.230894475473906,0.23076923076923078,0.2007665012673363,960,1280,37.36308338453881,0,0.0,True
3.bmp,49,30.0,962.0,0.03128258602711158,0.7521501172791243,15.0,30.0,706.8583470577034,94.24777960769379,0.4999999999999997,947.0,977.0,15.0,45.0,False,31.545839210155147,40.396269853661025,15.0,8.0,255.0,22366.0,171.21428571428572,108.48486916033357,-139.66844650413057,-1.2874463285539701,0.23943661971830985,0.2179220601476295,960,1280,61.18823416311342,0,0.0,True
3.bmp,50,721.0,27.0,0.7518248175182481,0.02111024237685692,13.0,26.0,530.929158456675,81.68140899333463,0.48750000000000027,14.0,40.0,708.0,734.0,False,44.6351606805293,45.565478467791344,23.0,12.0,255.0,23612.0,208.6908783783784,76.7547695360083,-164.05571769784908,-2.13740095487985,0.26639344262295084,0.24941210143342793,960,1280,44.10215414239989,0,0.0,True
3.bmp,51,36.0,297.0,0.03753910323253389,0.23221266614542613,11.0,22.0,380.132711084365,69.11503837897544,0.48611111111111127,286.0,308.0,25.0,47.0,False,36.270557029177716,35.94323564753717,19.0,11.0,193.0,13674.0,183.4,98.17997080192409,-147.12944297082228,-1.4985688197814928,0.27040816326530615,0.21444148891484455,960,1280,12.165525060596439,1,0.5133789975761425,False
3.bmp,52,187.0,63.0,0.19499478623566216,0.04925723221266615,19.0,38.0,1134.1149479459152,119.38052083641213,0.48214285714285765,44.0,82.0,168.0,206.0,False,27.86713906111603,34.228147048334584,13.0,7.0,221.0,31462.0,216.7319749216301,75.42162748817402,-188.86483586051406,-2.5041203982256315,0.25882352941176473,0.1883034619175119,960,1280,45.79301256742124,0,0.0,True
3.bmp,53,11.0,336.0,0.011470281543274244,0.2627052384675528,23.0,46.0,1661.9025137490005,144.51326206513048,0.4779411764705874,313.0,359.0,0.0,34.0,True,35.30353117956424,45.81176471364539,16.0,8.0,255.0,46989.0,252.3234524847428,17.119891078986846,-217.01992130517857,-12.676477922896291,0.3684210526315789,0.3202607959424649,960,1280,46.32493928760188,0,0.0,True
3.bmp,54,683.0,297.0,0.7122002085505735,0.23221266614542613,6.0,12.0,113.09733552923255,37.69911184307752,0.47500000000000014,291.0,303.0,677.0,689.0,False,135.13274336283186,73.66216886952526,119.0,38.0,255.0,15270.0,248.0151515151515,16.55934454148804,-112.88240815231964,-6.816840356784382,0.23148148148148148,0.18411105948614936,960,1280,86.02325267042627,0,0.0,True
3.bmp,55,822.0,1150.0,0.8571428571428571,0.8991399530883503,6.0,12.0,113.09733552923255,37.69911184307752,0.47500000000000014,1144.0,1156.0,816.0,828.0,False,47.123893805309734,38.66514580190443,30.0,13.0,165.0,5325.0,163.86363636363637,98.37988929186639,-116.73974255832664,-1.1866220159283811,0.25925925925925924,0.2031981151057691,960,1280,11.704699910719626,1,0.16395000637716958,False
3.bmp,56,784.0,142.0,0.8175182481751825,0.11102423768569195,12.0,24.0,452.3893421169302,75.39822368615503,0.4722222222222224,130.0,154.0,772.0,796.0,False,41.71655328798186,46.960145430657214,22.0,10.0,255.0,18397.0,165.1008064516129,107.5786748834183,-123.38425316363103,-1.146921109572505,0.23684210526315788,0.19933355837283825,960,1280,12.083045973594572,1,0.5684626438001938,False
3.bmp,57,695.0,894.0,0.7247132429614181,0.6989835809225958,16.0,32.0,804.247719318987,100.53096491487338,0.4687500000000003,878.0,910.0,679.0,711.0,False,16.73902132998745,21.107947340974604,8.0,5.0,144.0,13341.0,204.69603524229075,80.98176567565005,-187.9570139123033,-2.320979449436933,0.22727272727272727,0.22855690777224683,960,1280,30.01666203960727,0,0.0,True
3.bmp,58,252.0,442.0,0.26277372262773724,0.3455824863174355,22.0,44.0,1520.53084433746,138.23007675795088,0.46875,420.0,464.0,230.0,274.0,False,26.752801582069875,38.23105948599996,11.0,5.0,255.0,40584.0,208.12177985948477,90.88393230340807,-181.3689782774149,-1.9956110357541355,0.2616822429906542,0.23395929704199825,960,1280,107.83784122468327,0,0.0,True
3.bmp,59,729.0,1273.0,0.7601668404588112,0.9953088350273651,23.0,46.0,1661.9025137490005,144.51326206513048,0.4632352941176463,1250.0,1279.0,706.0,752.0,True,31.545535714285716,42.67629064998013,14.0,7.0,255.0,35331.0,254.99904852521408,0.030831306843044054,-223.45351281092837,-7247.61729826236,0.3675889328063241,0.32603015531403534,960,1280,154.20116731075677,0,0.0,True
3.bmp,60,106.0,64.0,0.1105318039624609,0.05003909304143862,16.0,32.0,804.247719318987,100.53096491487338,0.4583333333333336,48.0,80.0,90.0,122.0,False,21.156838143036385,26.66186321514378,10.0,5.0,155.0,16862.0,176.51211453744494,96.73697744285705,-155.35527639440855,-1.6059554526207518,0.237012987012987,0.19389464412798094,960,1280,47.885279575251516,0,0.0,True
3.bmp,61,489.0,614.0,0.5099061522419187,0.4800625488663018,7.0,14.0,153.93804002589985,43.982297150257104,0.45833333333333315,607.0,621.0,482.0,496.0,False,36.4496644295302,25.022791286745168,26.0,9.0,134.0,5431.0,158.38333333333333,104.97604356338746,-121.93366890380312,-1.1615380496805923,0.2109375,0.19873940811292098,960,1280,108.90821823902914,0,0.0,True
3.bmp,62,698.0,510.0,0.7278415015641293,0.39874902267396406,14.0,28.0,615.7521601035994,87.96459430051421,0.4545454545454543,496.0,524.0,684.0,712.0,False,17.40130505709625,21.817995436963596,8.0,5.0,144.0,10667.0,197.82902298850576,94.48487574142771,-180.42771793140952,-1.9095936414752306,0.25,0.20120858598467684,960,1280,74.94664769020693,0,0.0,True
3.bmp,63,145.0,233.0,0.15119916579770595,0.1821735731039875,15.0,30.0,706.8583470577034,94.24777960769379,0.4545454545454543,218.0,248.0,130.0,160.0,False,21.849083215796895,24.209442605918603,12.0,7.0,162.0,15491.0,151.68367346938774,110.94319395287305,-129.83459025359085,-1.1702799029631454,0.2147887323943662,0.1950555596829389,960,1280,22.47220505424423,0,0.0,True
3.bmp,64,660.0,871.0,0.6882168925964547,0.6810007818608288,6.0,12.0,113.09733552923255,37.69911184307752,0.4500000000000001,865.0,877.0,654.0,666.0,False,66.90265486725664,40.29052999292727,58.0,18.0,194.0,7560.0,123.65151515151516,97.98183078699327,-56.74886028425851,-0.5791773824641695,0.2777777777777778,0.16476458521834236,960,1280,20.223748416156685,0,0.0,True
3.bmp,65,680.0,868.0,0.7090719499478624,0.6786551993745114,6.0,12.0,113.09733552923255,37.69911184307752,0.4500000000000001,862.0,874.0,674.0,686.0,False,38.16814159292036,37.68615216081255,19.0,10.0,176.0,4313.0,156.28030303030303,101.98338503967494,-118.11216143738267,-1.1581510203003356,0.2777777777777778,0.2110939971748348,960,1280,20.223748416156685,0,0.0,True
3.bmp,66,876.0,365.0,0.913451511991658,0.28537920250195464,6.0,12.0,113.09733552923255,37.69911184307752,0.4500000000000001,359.0,371.0,870.0,882.0,False,33.48672566371681,34.36944389060606,16.0,9.0,161.0,3784.0,142.45454545454547,108.79201477745893,-108.96781979082866,-1.0016159735043821,0.23148148148148148,0.19916559661509112,960,1280,24.698178070456937,0,0.0,True
3.bmp,67,532.0,50.0,0.5547445255474452,0.039093041438623924,16.0,32.0,804.247719318987,100.53096491487338,0.4479166666666669,34.0,66.0,516.0,548.0,False,25.119196988707653,25.768286956160807,15.0,7.0,142.0,20020.0,179.29735682819384,99.33348203806507,-154.1781598394862,-1.5521268023243446,0.19805194805194806,0.15560469637514732,960,1280,142.70599146496969,0,0.0,True
3.bmp,68,185.0,149.0,0.19290928050052136,0.1164972634870993,9.0,18.0,254.46900494077323,56.548667764616276,0.4464285714285713,140.0,158.0,176.0,194.0,False,27.75098814229249,30.03603318578219,15.0,8.0,151.0,7021.0,154.36301369863014,110.40122220741138,-126.61202555633766,-1.146835361283137,0.18604651162790697,0.17664846058384373,960,1280,25.495097567963924,1,0.15016341440120254,False
3.bmp,69,329.0,118.0,0.34306569343065696,0.09225957779515247,11.0,22.0,380.132711084365,69.11503837897544,0.4444444444444446,107.0,129.0,318.0,340.0,False,23.816976127320956,22.00749639299059,14.0,9.0,125.0,8979.0,178.40238095238095,104.21713822156589,-154.58540482505998,-1.483301186954583,0.22959183673469388,0.19924269675235598,960,1280,72.67048919609665,0,0.0,True
3.bmp,70,867.0,342.0,0.9040667361835245,0.26739640344018767,12.0,24.0,452.3893421169302,75.39822368615503,0.4444444444444446,330.0,354.0,855.0,879.0,False,21.839002267573697,23.231047387566296,11.0,7.0,138.0,9631.0,178.76612903225808,105.74568998087695,-156.92712676468437,-1.4840049442493741,0.21929824561403508,0.18785356292324026,960,1280,24.698178070456937,0,0.0,True
3.bmp,71,741.0,92.0,0.7726798748696558,0.07193119624706802,15.0,30.0,706.8583470577034,94.24777960769379,0.44318181818181795,77.0,107.0,726.0,756.0,False,20.64880112834979,24.53969903248652,11.0,8.0,164.0,14640.0,209.67857142857142,81.1964658801636,-189.02977030022163,-2.328054161608523,0.22535211267605634,0.20314962595879654,960,1280,54.45181356024793,0,0.0,True
3.bmp,72,42.0,615.0,0.043795620437956206,0.4808444096950743,18.0,36.0,1017.8760197630929,113.09733552923255,0.4423076923076926,597.0,633.0,24.0,60.0,False,23.65609514370664,28.801491829941632,11.0,6.0,181.0,23869.0,211.70124113475177,82.58857440695449,-188.04514599104513,-2.276890566780485,0.22058823529411764,0.1779618079371368,960,1280,11.704699910719626,1,0.6655800025508678,False
3.bmp,73,46.0,626.0,0.047966631908237745,0.48944487881157156,17.0,34.0,907.9202768874502,106.81415022205297,0.4423076923076926,609.0,643.0,29.0,63.0,False,22.644839067702552,28.838875532087464,10.0,6.0,181.0,20403.0,190.67261904761904,97.94165316598767,-168.0277799799165,-1.7155906046955107,0.19940476190476192,0.1876925941600471,960,1280,11.704699910719626,1,0.6655800025508678,False
3.bmp,74,117.0,638.0,0.12200208550573514,0.4988272087568413,16.0,32.0,804.247719318987,100.53096491487338,0.4375000000000002,622.0,654.0,101.0,133.0,False,28.21706398996236,37.99490568655433,12.0,6.0,254.0,22489.0,172.46806167400882,108.86954199304749,-144.25099768404647,-1.3249894786299106,0.21753246753246752,0.19104460020128744,960,1280,11.40175425099138,1,0.6832846041391283,False
4.bmp,1,343.0,498.0,0.35766423357664234,0.3893666927286943,7.0,14.0,153.93804002589985,43.982297150257104,0.8125000000000003,491.0,505.0,336.0,350.0,False,152.53691275167785,52.82712384076659,141.0,78.0,255.0,22728.0,254.14444444444445,1.2785504909954444,-101.6075316927666,-79.47087925606934,0.3984375,0.24021680137805645,960,1280,47.042533945356304,0,0.0,True
4.bmp,2,501.0,625.0,0.5224191866527633,0.48866301798279904,23.0,46.0,1661.9025137490005,144.51326206513048,0.8014705882352922,602.0,648.0,478.0,524.0,False,29.599516031457956,38.71779542750826,13.0,7.0,255.0,48928.0,245.2730686695279,37.15775157583206,-215.67355263806994,-5.804268113422162,0.39953271028037385,0.2955317925231943,960,1280,28.284271247461902,1,0.02468030181165855,False
4.bmp,3,811.0,367.0,0.8456725755995829,0.2869429241594996,23.0,46.0,1661.9025137490005,144.51326206513048,0.7794117647058805,344.0,390.0,788.0,834.0,False,31.83545069570478,41.108397295992326,14.0,7.0,255.0,52624.0,254.50590128755366,4.837484132113849,-222.67045059184886,-46.030218293347026,0.37383177570093457,0.299637735493495,960,1280,120.34118164618461,0,0.0,True
4.bmp,4,172.0,1152.0,0.17935349322210636,0.9007036747458952,17.0,34.0,907.9202768874502,106.81415022205297,0.7788461538461533,1135.0,1169.0,155.0,189.0,False,28.72364039955605,31.48852805318388,14.0,8.0,177.0,25880.0,254.85615079365078,0.4715537735913678,-226.13251039409474,-479.5476636129601,0.3601190476190476,0.30385662771009103,960,1280,125.87692401707312,0,0.0,True
4.bmp,5,171.0,817.0,0.17831074035453598,0.6387802971071149,23.0,46.0,1661.9025137490005,144.51326206513048,0.7720588235294099,794.0,840.0,148.0,194.0,False,27.936479128856625,37.809839815549516,13.0,7.0,255.0,46179.0,254.987660944206,0.11039385624256536,-227.05118181534937,-2056.7374810641577,0.39485981308411217,0.29441991431791786,960,1280,70.178344238091,0,0.0,True
4.bmp,6,784.0,248.0,0.8175182481751825,0.19390148553557468,20.0,40.0,1256.6370614359173,125.66370614359172,0.7416666666666665,228.0,268.0,764.0,804.0,False,35.16388225934765,36.31446058989755,18.0,8.0,167.0,44201.0,254.9286723163842,0.8112015500295476,-219.76479005703655,-270.91268507655195,0.3709677419354839,0.2947871239337912,960,1280,114.75626344561765,0,0.0,True
4.bmp,7,470.0,228.0,0.49009384775808135,0.1782642689601251,20.0,40.0,1256.6370614359173,125.66370614359172,0.6833333333333333,208.0,248.0,450.0,490.0,False,33.20047732696897,37.82959615220161,15.0,7.0,201.0,41733.0,254.95621468926555,0.23959315612552792,-221.75573736229657,-925.5512175197046,0.3629032258064516,0.286597409852258,960,1280,121.80722474467596,0,0.0,True
4.bmp,8,54.0,752.0,0.056308654848800835,0.5879593432369038,17.0,34.0,907.9202768874502,106.81415022205297,0.6634615384615383,735.0,769.0,37.0,71.0,False,26.88235294117647,32.999571675351724,12.0,5.0,179.0,24221.0,254.8531746031746,0.5178077273753304,-227.97082166199814,-440.2615287668628,0.3630952380952381,0.30524069259833414,960,1280,133.843191832831,0,0.0,True
4.bmp,9,935.0,191.0,0.9749739311783108,0.1493354182955434,13.0,26.0,530.929158456675,81.68140899333463,0.6624999999999996,178.0,204.0,922.0,948.0,False,44.44045368620038,45.90679252348359,25.0,13.0,255.0,23509.0,244.66216216216216,30.92046336626465,-200.22170847596178,-6.47537865471979,0.29918032786885246,0.2658285731129422,960,1280,104.62313319720452,0,0.0,True
4.bmp,10,874.0,832.0,0.9113660062565172,0.6505082095387021,19.0,38.0,1134.1149479459152,119.38052083641213,0.6339285714285715,813.0,851.0,855.0,893.0,False,29.9052258635961,34.89809102881745,14.0,6.0,203.0,33763.0,254.8573667711599,1.052702430793558,-224.95214090756377,-213.69015053738838,0.3941176470588235,0.30946121531046217,960,1280,124.32618388738553,0,0.0,True
4.bmp,11,725.0,1217.0,0.7559958289885297,0.9515246286161063,9.0,18.0,254.46900494077323,56.548667764616276,0.6250000000000001,1208.0,1226.0,716.0,734.0,False,99.64426877470356,55.66550241264927,90.0,28.0,255.0,25210.0,254.3458904109589,1.1073618354294068,-154.70162163625534,-139.70286557340697,0.3430232558139535,0.29509889231446756,960,1280,158.31929762350515,0,0.0,True
4.bmp,12,461.0,1021.0,0.4807090719499479,0.7982799061767005,17.0,34.0,907.9202768874502,106.81415022205297,0.625,1004.0,1038.0,444.0,478.0,False,29.23196448390677,37.59457950016892,13.0,6.0,222.0,26338.0,254.88789682539684,0.429945942142178,-225.65593234149006,-524.8472196682426,0.33630952380952384,0.30050410077336337,960,1280,150.07331541616585,0,0.0,True
4.bmp,13,261.0,728.0,0.2721584984358707,0.5691946833463644,22.0,44.0,1520.53084433746,138.23007675795088,0.625,706.0,750.0,239.0,283.0,False,26.945945945945947,36.51619923500498,12.0,6.0,255.0,40877.0,254.91569086651054,0.4691036626981934,-227.9697449205646,-485.96880188238316,0.3177570093457944,0.27007110347426594,960,1280,94.15412895885129,0,0.0,True
4.bmp,14,732.0,858.0,0.7632950990615224,0.6708365910867865,24.0,48.0,1809.5573684677208,150.79644737231007,0.6249999999999988,834.0,882.0,708.0,756.0,False,33.408254322364755,44.43506173693237,13.0,6.0,255.0,59901.0,255.0,0.0,-221.59174567763523,-221591745677635.25,0.375,0.3091362090531799,960,1280,62.96824596572466,0,0.0,True
4.bmp,15,435.0,869.0,0.45359749739311783,0.6794370602032838,23.0,46.0,1661.9025137490005,144.51326206513048,0.6249999999999987,846.0,892.0,412.0,458.0,False,30.092558983666063,40.295676989904415,13.0,6.0,255.0,49743.0,219.62392703862662,83.7588230342363,-189.53136805496055,-2.26282272349371,0.32009345794392524,0.2676666030442749,960,1280,61.91122676865643,0,0.0,True
4.bmp,16,411.0,98.0,0.42857142857142855,0.0766223612197029,18.0,36.0,1017.8760197630929,113.09733552923255,0.6153846153846154,80.0,116.0,393.0,429.0,False,29.767096134786918,38.09094364415712,15.0,9.0,255.0,30035.0,223.60283687943263,70.91786823153461,-193.8357407446457,-2.7332426309234608,0.27058823529411763,0.23513826010335823,960,1280,126.60568707605516,0,0.0,True
4.bmp,17,309.0,647.0,0.3222106360792492,0.5058639562157936,23.0,46.0,1661.9025137490005,144.51326206513048,0.6102941176470575,624.0,670.0,286.0,332.0,False,35.62008469449486,47.66620816257349,15.0,6.0,255.0,58880.0,219.44688841201716,81.30612535572543,-183.8268037175223,-2.2609219528449134,0.352803738317757,0.2840546426859481,960,1280,52.81098370604357,0,0.0,True
4.bmp,18,39.0,400.0,0.040667361835245046,0.3127443315089914,22.0,44.0,1520.53084433746,138.23007675795088,0.6015625,378.0,422.0,17.0,61.0,False,38.7027027027027,48.31576618772047,17.0,8.0,255.0,58712.0,240.9139344262295,47.57388158056971,-202.2112317235268,-4.250467378430402,0.3060747663551402,0.25701932764174895,960,1280,51.19570294468082,0,0.0,True
4.bmp,19,561.0,839.0,0.5849843587069864,0.6559812353401094,12.0,24.0,452.3893421169302,75.39822368615503,0.597222222222222,827.0,851.0,549.0,573.0,False,38.925170068027214,41.33768165113768,21.0,11.0,252.0,17166.0,235.98790322580646,46.76286970129519,-197.06273315777923,-4.214085543007575,0.29385964912280704,0.27445638406080985,960,1280,90.47651629014017,0,0.0,True
4.bmp,20,850.0,130.0,0.886339937434828,0.1016419077404222,11.0,22.0,380.132711084365,69.11503837897544,0.597222222222222,119.0,141.0,839.0,861.0,False,66.63660477453581,50.53231796349957,46.0,24.0,255.0,25122.0,253.58095238095237,4.986230473119525,-186.94434760641656,-37.492119270094925,0.4030612244897959,0.29511303186577315,960,1280,41.43669871020132,0,0.0,True
4.bmp,21,74.0,1231.0,0.07716371220020855,0.962470680218921,20.0,40.0,1256.6370614359173,125.66370614359172,0.591666666666667,1211.0,1251.0,54.0,94.0,False,27.39777247414479,36.541637346383325,13.0,6.0,255.0,34439.0,239.22457627118644,48.47043615769957,-211.82680379704163,-4.370226896821278,0.24731182795698925,0.21826935298662467,960,1280,120.65239326262865,0,0.0,True
4.bmp,22,180.0,295.0,0.18769551616266944,0.23064894448788115,8.0,16.0,201.06192982974676,50.26548245743669,0.5833333333333333,287.0,303.0,172.0,188.0,False,40.49746192893401,30.159411384856927,29.0,12.0,154.0,7978.0,192.2685185185185,92.90752137171049,-151.7710565895845,-1.633571258266242,0.2564102564102564,0.22851209150829413,960,1280,13.152946437965905,1,0.12313690413560631,False
4.bmp,23,384.0,828.0,0.40041710114702816,0.6473807662236122,15.0,30.0,706.8583470577034,94.24777960769379,0.5795454545454543,813.0,843.0,369.0,399.0,False,37.131170662905504,45.41712024316865,18.0,9.0,255.0,26326.0,199.50892857142858,89.0543283039537,-162.37775790852308,-1.8233561579882498,0.24647887323943662,0.22943217520919404,960,1280,9.219544457292887,1,0.6585353904706338,False
4.bmp,24,927.0,549.0,0.9666319082377477,0.4292415949960907,22.0,44.0,1520.53084433746,138.23007675795088,0.578125,527.0,571.0,905.0,949.0,False,30.65062623599209,43.33012300461014,14.0,7.0,255.0,46497.0,254.966203983102,0.20860693078452758,-224.3155777471099,-1075.302612921009,0.37850467289719625,0.2978774110189774,960,1280,61.71709649683789,0,0.0,True
4.bmp,25,872.0,577.0,0.9092805005213764,0.4511336982017201,17.0,34.0,907.9202768874502,106.81415022205297,0.5769230769230771,560.0,594.0,855.0,889.0,False,28.25638179800222,37.16641902908855,13.0,7.0,255.0,25459.0,221.37599206349208,73.7833762182151,-193.11961026548985,-2.617386465134558,0.25892857142857145,0.22153696419445928,960,1280,61.71709649683789,0,0.0,True
4.bmp,26,706.0,475.0,0.7361835245046924,0.3713838936669273,6.0,12.0,113.09733552923255,37.69911184307752,0.5750000000000002,469.0,481.0,700.0,712.0,False,98.69026548672566,65.52957579192268,80.0,23.0,255.0,11152.0,244.96969696969697,21.45783017142573,-146.2794314829713,-6.817065393580995,0.28703703703703703,0.23366729730349606,960,1280,18.027756377319946,0,0.0,True
4.bmp,27,699.0,623.0,0.7288842544316997,0.4870992963252541,6.0,12.0,113.09733552923255,37.69911184307752,0.5750000000000002,617.0,629.0,693.0,705.0,False,80.15929203539822,48.138179863396715,64.0,23.0,255.0,9058.0,246.6969696969697,17.873689565840944,-166.53767766157148,-9.317476229409197,0.37037037037037035,0.3142043172681647,960,1280,135.9779393872403,0,0.0,True
4.bmp,28,428.0,1248.0,0.44629822732012514,0.9757623143080532,23.0,46.0,1661.9025137490005,144.51326206513048,0.5735294117647047,1225.0,1271.0,405.0,451.0,False,36.56563823351482,45.437831911473104,16.0,8.0,255.0,60443.0,217.60741169658368,84.50564655357947,-181.04177346306886,-2.1423630354485255,0.34345794392523366,0.3037775503733322,960,1280,47.12748667179272,0,0.0,True
4.bmp,29,673.0,836.0,0.7017726798748697,0.653635652853792,18.0,36.0,1017.8760197630929,113.09733552923255,0.5673076923076925,818.0,854.0,655.0,691.0,False,26.971258671952427,37.989463962421446,12.0,6.0,255.0,27214.0,228.88209219858157,60.953587434659006,-201.91083352662915,-3.31253404474462,0.27941176470588236,0.2397481585225669,960,1280,42.95346318982906,0,0.0,True
